module,path,file,line,syntax,parser,scope
std::rc,std::rc::Rc::new,src/libs/profiler/src/lib.rs,115,qualified_path,rust,production
std::rc,std::rc::Rc,src/libs/profiler/src/scope.rs,9,import,rust,production
std::result,std::result::Result,src/libs/nanvix-sandbox-config/src/lib.rs,52,qualified_path,rust,production
std::result,std::result::Result,src/uservm/src/standalone.rs,323,qualified_path,rust,production
std::result,std::result::Result,src/uservm/src/vmm/microvm/gdb/event_loop.rs,70,qualified_path,rust,production
std::result,std::result::Result,src/uservm/src/vmm/microvm/gdb/event_loop.rs,74,qualified_path,rust,production
std::result,std::result::Result,src/uservm/src/vmm/microvm/gdb/event_loop.rs,78,qualified_path,rust,production
std::result,std::result::Result,src/uservm/src/vmm/microvm/gdb/event_loop.rs,82,qualified_path,rust,production
std::result,std::result::Result,src/uservm/src/vmm/microvm/gdb/event_loop.rs,90,qualified_path,rust,production
std::result,std::result::Result,src/uservm/src/vmm/microvm/gdb/event_loop.rs,96,qualified_path,rust,production
std::result,std::result::Result,src/uservm/src/vmm/microvm/gdb/event_loop.rs,122,qualified_path,rust,production
std::result,std::result::Result,src/uservm/src/vmm/microvm/gdb/event_loop.rs,316,qualified_path,rust,production
std::result,std::result::Result,src/utils/nanvix-test/src/executor/terminal.rs,352,qualified_path,verus,production
std::result,std::result::Result,src/utils/nanvix-test/src/executor/terminal.rs,578,qualified_path,verus,production
std::slice,std::slice,src/uservm/src/pal/linux.rs,23,import,rust,production
std::slice,std::slice::from_raw_parts,src/uservm/src/pal/linux.rs,156,qualified_path,rust,production
std::slice,std::slice::from_raw_parts_mut,src/uservm/src/pal/linux.rs,170,qualified_path,rust,production
std::slice,std::slice::from_raw_parts,src/uservm/src/pal/linux.rs,506,qualified_path,rust,production
std::slice,std::slice::from_raw_parts,src/uservm/src/pal/linux.rs,655,qualified_path,rust,production
std::slice,std::slice::from_raw_parts_mut,src/uservm/src/pal/linux.rs,706,qualified_path,rust,production
std::slice,std::slice::from_raw_parts,src/uservm/src/pal/windows.rs,213,qualified_path,verus,production
std::slice,std::slice::from_raw_parts,src/uservm/src/pal/windows.rs,582,qualified_path,verus,production
std::slice,std::slice::from_raw_parts,src/uservm/src/vmm/microvm/guest.rs,202,qualified_path,rust,production
std::slice,std::slice,src/uservm/src/vmm/microvm/kvm/vcpu/mod.rs,73,import,verus,production
std::slice,std::slice::from_raw_parts,src/uservm/src/vmm/microvm/kvm/vcpu/mod.rs,1050,qualified_path,verus,production
std::slice,std::slice::from_raw_parts,src/uservm/src/vmm/microvm/kvm/vcpu/mod.rs,1072,qualified_path,verus,production
std::slice,std::slice,src/uservm/src/vmm/microvm/whp/vmem.rs,15,import,verus,production
std::slice,std::slice::from_raw_parts,src/uservm/src/vmm/microvm/whp/vmem.rs,1459,qualified_path,verus,production
std::slice,std::slice::from_raw_parts,src/uservm/src/vmm/microvm/whp/vmem.rs,1469,qualified_path,verus,production
std::slice,std::slice::from_raw_parts_mut,src/uservm/src/vmm/microvm/whp/vmem.rs,1536,qualified_path,verus,production
std::slice,std::slice::from_raw_parts,src/uservm/src/vmm/microvm/whp/vmem.rs,1576,qualified_path,verus,production
std::slice,std::slice::from_raw_parts,src/uservm/src/vmm/microvm/whp/vmem.rs,1687,qualified_path,verus,production
std::str,std::str::FromStr,src/libs/hwloc/src/lib.rs,21,import,rust,production
std::str,std::str::FromStr,src/libs/nanvix-http/src/message.rs,192,qualified_path,rust,production
std::str,std::str::FromStr,src/libs/nanvix-sandbox-config/src/lib.rs,49,qualified_path,rust,production
std::str,std::str::FromStr,src/libs/syscomm/src/socket_type.rs,13,import,rust,production
std::str,std::str::FromStr,src/utils/nanvix-bench/src/args.rs,10,import,verus,production
std::str,std::str::FromStr,src/utils/nanvix-bench/src/benchmark.rs,8,import,rust,production
std::str,std::str::from_utf8,src/utils/nanvix-bench/src/benchmarks/standalone.rs,313,qualified_path,rust,test_or_benchmark
std::string,std::string::String,src/libs/hostfs-api/src/long_msg.rs,334,qualified_path,rust,production
std::string,std::string::String::from_utf8,src/libs/hostfs-api/src/long_msg.rs,350,qualified_path,rust,production
std::string,std::string::String,src/libs/hostfs-api/src/long_msg.rs,366,qualified_path,rust,production
std::string,std::string::String::from_utf8,src/libs/hostfs-api/src/long_msg.rs,380,qualified_path,rust,production
std::string,std::string::String,src/libs/hostfs-api/src/long_msg.rs,391,qualified_path,rust,production
std::string,std::string::String::from_utf8,src/libs/hostfs-api/src/long_msg.rs,405,qualified_path,rust,production
std::string,std::string::String,src/libs/hostfs-api/src/long_msg.rs,417,qualified_path,rust,production
std::string,std::string::String::from_utf8,src/libs/hostfs-api/src/long_msg.rs,432,qualified_path,rust,production
std::string,std::string::String,src/libs/hostfs-api/src/long_msg.rs,443,qualified_path,rust,production
std::string,std::string::String,src/libs/hostfs-api/src/long_msg.rs,444,qualified_path,rust,production
std::string,std::string::String::from_utf8,src/libs/hostfs-api/src/long_msg.rs,462,qualified_path,rust,production
std::string,std::string::String::from_utf8,src/libs/hostfs-api/src/long_msg.rs,464,qualified_path,rust,production
std::string,std::string::String,src/libs/hostfs-api/src/long_msg.rs,480,qualified_path,rust,production
std::string,std::string::String,src/libs/hostfs-api/src/long_msg.rs,481,qualified_path,rust,production
std::string,std::string::String::from_utf8,src/libs/hostfs-api/src/long_msg.rs,499,qualified_path,rust,production
std::string,std::string::String::from_utf8,src/libs/hostfs-api/src/long_msg.rs,501,qualified_path,rust,production
std::string,std::string::String,src/libs/hostfs-api/src/long_msg.rs,516,qualified_path,rust,production
std::string,std::string::String::from_utf8,src/libs/hostfs-api/src/long_msg.rs,530,qualified_path,rust,production
std::string,std::string::String,src/libs/hostfs-api/src/long_msg.rs,541,qualified_path,rust,production
std::string,std::string::String::from_utf8,src/libs/hostfs-api/src/long_msg.rs,555,qualified_path,rust,production
std::string,std::string::String,src/libs/libc_libgen/src/basename.rs,83,import,rust,production
std::string,std::string::String::from_utf8,src/libs/libc_libgen/src/basename.rs,105,qualified_path,rust,production
std::string,std::string::String::from_utf8,src/libs/libc_libgen/src/basename.rs,129,qualified_path,rust,production
std::string,std::string::String,src/libs/libc_libgen/src/dirname.rs,107,import,rust,production
std::string,std::string::String::from_utf8,src/libs/libc_libgen/src/dirname.rs,129,qualified_path,rust,production
std::string,std::string::String::from_utf8,src/libs/libc_libgen/src/dirname.rs,154,qualified_path,rust,production
std::string,std::string::String,src/libs/libc_stdio/src/float_fmt.rs,551,import,rust,production
std::string,std::string::String::from_utf8,src/libs/libc_stdio/src/float_fmt.rs,585,qualified_path,rust,production
std::string,std::string::String,src/libs/libc_string/src/strsignal.rs,77,qualified_path,rust,production
std::string,std::string::String,src/libs/libc_time/src/asctime_r.rs,183,qualified_path,rust,production
std::string,std::string::String::from_utf8,src/libs/libc_time/src/asctime_r.rs,189,qualified_path,rust,production
std::string,std::string::String,src/libs/libc_time/src/ctime_r.rs,67,qualified_path,rust,production
std::string,std::string::String::from_utf8,src/libs/libc_time/src/ctime_r.rs,73,qualified_path,rust,production
std::string,std::string::String,src/libs/libc_time/src/locale.rs,64,import,rust,production
std::string,std::string::String,src/libs/libc_time/src/strftime.rs,329,import,rust,production
std::string,std::string::String::from_utf8_lossy,src/libs/libc_time/src/strftime.rs,360,qualified_path,rust,production
std::string,std::string::String,src/libs/syscall/src/unistd/bindings/getopt_long.rs,515,qualified_path,rust,production
std::string,std::string::String,src/libs/syscall/src/unistd/syscall/getopt.rs,215,import,verus,production
std::string,std::string::String,src/libs/syslog-macros/src/lib.rs,16,import,rust,production
std::string,std::string::ToString::to_string,src/libs/syslog-macros/src/lib.rs,393,qualified_path,rust,production
std::string,std::string::ToString::to_string,src/libs/syslog-macros/src/lib.rs,414,qualified_path,rust,production
std::string,std::string::String,src/uservm/src/pal/linux.rs,635,qualified_path,rust,production
std::string,std::string::String,src/uservm/src/pal/linux.rs,646,qualified_path,rust,production
std::string,std::string::String,src/uservm/src/pal/linux.rs,669,qualified_path,rust,production
std::string,std::string::String,src/uservm/src/pal/linux.rs,684,qualified_path,rust,production
std::sync,std::sync::Mutex,src/libs/libc_locale/src/setlocale.rs,127,import,rust,production
std::sync,std::sync::MutexGuard,src/libs/libc_locale/src/setlocale.rs,127,import,rust,production
std::sync,std::sync::Mutex::new,src/libs/libc_locale/src/setlocale.rs,135,qualified_path,rust,production
std::sync,std::sync::Mutex,src/libs/libc_locale/src/xlocale.rs,157,import,rust,production
std::sync,std::sync::MutexGuard,src/libs/libc_locale/src/xlocale.rs,157,import,rust,production
std::sync,std::sync::Mutex::new,src/libs/libc_locale/src/xlocale.rs,164,qualified_path,rust,production
std::sync,std::sync::Mutex::new,src/libs/libc_stdlib/src/atexit.rs,136,qualified_path,rust,production
std::sync,std::sync::Mutex,src/libs/libc_stdlib/src/atexit.rs,289,import,rust,production
std::sync,std::sync::MutexGuard,src/libs/libc_stdlib/src/atexit.rs,289,import,rust,production
std::sync,std::sync::Mutex::new,src/libs/libc_stdlib/src/atexit.rs,296,qualified_path,rust,production
std::sync,std::sync::Mutex,src/libs/libc_string/src/strtok.rs,108,import,rust,production
std::sync,std::sync::Mutex::new,src/libs/libc_string/src/strtok.rs,115,qualified_path,rust,production
std::sync,std::sync::Arc,src/libs/nanvix-http/src/client/standalone.rs,49,import,rust,production
std::sync,std::sync::Arc,src/libs/nanvix-http/src/server.rs,28,import,rust,production
std::sync,std::sync::Arc::new,src/libs/nanvix-http/src/server.rs,105,qualified_path,rust,production
std::sync,std::sync::Arc,src/libs/nanvix-shim-proto/src/executor.rs,14,import,rust,production
std::sync,std::sync::Arc::new,src/libs/nanvix-shim-proto/src/executor.rs,207,qualified_path,rust,production
std::sync,std::sync::Arc::new,src/libs/nanvix-shim-proto/src/executor.rs,212,qualified_path,rust,production
std::sync,std::sync::Arc,src/libs/nanvix-shim-proto/src/sandbox_service.rs,9,import,rust,production
std::sync,std::sync::Arc,src/libs/nanvix-shim-proto/src/task_service.rs,8,import,rust,production
std::sync,std::sync::OnceLock,src/libs/net-backend/src/platform/windows.rs,136,import,rust,production
std::sync,std::sync::OnceLock::new,src/libs/net-backend/src/platform/windows.rs,137,qualified_path,rust,production
std::sync,std::sync::Mutex,src/libs/syscall/src/unistd/bindings/getopt_long.rs,449,import,rust,production
std::sync,std::sync::Mutex::new,src/libs/syscall/src/unistd/bindings/getopt_long.rs,464,qualified_path,rust,production
std::sync,std::sync::Once,src/libs/syslog/src/hosted.rs,14,import,rust,production
std::sync,std::sync::Once::new,src/libs/syslog/src/hosted.rs,109,qualified_path,rust,production
std::sync,std::sync::Arc,src/uservm/src/counters.rs,8,import,rust,production
std::sync,std::sync::Arc::new,src/uservm/src/counters.rs,55,qualified_path,rust,production
std::sync,std::sync::Arc::new,src/uservm/src/counters.rs,56,qualified_path,rust,production
std::sync,std::sync::Arc::new,src/uservm/src/counters.rs,57,qualified_path,rust,production
std::sync,std::sync::Arc::new,src/uservm/src/counters.rs,58,qualified_path,rust,production
std::sync,std::sync::Arc,src/uservm/src/guest_profiler/samples.rs,11,import,rust,production
std::sync,std::sync::Mutex,src/uservm/src/guest_profiler/samples.rs,11,import,rust,production
std::sync,std::sync::Arc::new,src/uservm/src/guest_profiler/samples.rs,131,qualified_path,rust,production
std::sync,std::sync::Mutex::new,src/uservm/src/guest_profiler/samples.rs,131,qualified_path,rust,production
std::sync,std::sync::Arc,src/uservm/src/lib.rs,102,import,rust,production
std::sync,std::sync::Arc::new,src/uservm/src/lib.rs,340,qualified_path,rust,production
std::sync,std::sync::Arc,src/uservm/src/lib.rs,349,qualified_path,rust,production
std::sync,std::sync::Arc::new,src/uservm/src/lib.rs,350,qualified_path,rust,production
std::sync,std::sync::Arc,src/uservm/src/lib.rs,906,qualified_path,rust,production
std::sync,std::sync::Arc,src/uservm/src/memory_thread.rs,215,import,rust,production
std::sync,std::sync::Arc::new,src/uservm/src/memory_thread.rs,280,qualified_path,rust,production
std::sync,std::sync::Arc::new,src/uservm/src/memory_thread.rs,342,qualified_path,rust,production
std::sync,std::sync::Arc::new,src/uservm/src/memory_thread.rs,378,qualified_path,rust,production
std::sync,std::sync::Arc,src/uservm/src/orchestrator.rs,684,import,rust,production
std::sync,std::sync::Arc::new,src/uservm/src/orchestrator.rs,725,qualified_path,rust,production
std::sync,std::sync::Arc::new,src/uservm/src/orchestrator.rs,726,qualified_path,rust,production
std::sync,std::sync::Arc::new,src/uservm/src/orchestrator.rs,727,qualified_path,rust,production
std::sync,std::sync::Arc::new,src/uservm/src/orchestrator.rs,728,qualified_path,rust,production
std::sync,std::sync::LazyLock,src/uservm/src/pal/linux.rs,544,qualified_path,rust,production
std::sync,std::sync::LazyLock::new,src/uservm/src/pal/linux.rs,544,qualified_path,rust,production
std::sync,std::sync::Arc,src/uservm/src/pal/windows.rs,19,import,verus,production
std::sync,std::sync::Condvar,src/uservm/src/pal/windows.rs,19,import,verus,production
std::sync,std::sync::Mutex,src/uservm/src/pal/windows.rs,19,import,verus,production
std::sync,std::sync::MutexGuard,src/uservm/src/pal/windows.rs,19,import,verus,production
std::sync,std::sync::Arc::new,src/uservm/src/pal/windows.rs,347,qualified_path,verus,production
std::sync,std::sync::Mutex::new,src/uservm/src/pal/windows.rs,348,qualified_path,verus,production
std::sync,std::sync::Condvar::new,src/uservm/src/pal/windows.rs,354,qualified_path,verus,production
std::sync,std::sync::Condvar::new,src/uservm/src/pal/windows.rs,355,qualified_path,verus,production
std::sync,std::sync::Arc,src/uservm/src/pal/windows.rs,630,import,verus,production
std::sync,std::sync::Arc::new,src/uservm/src/pal/windows.rs,721,qualified_path,verus,production
std::sync,std::sync::Arc,src/uservm/src/perf.rs,16,import,rust,production
std::sync,std::sync::Arc::new,src/uservm/src/perf.rs,111,qualified_path,rust,production
std::sync,std::sync::Arc::new,src/uservm/src/perf.rs,112,qualified_path,rust,production
std::sync,std::sync::Arc::new,src/uservm/src/perf.rs,113,qualified_path,rust,production
std::sync,std::sync::Arc::new,src/uservm/src/perf.rs,114,qualified_path,rust,production
std::sync,std::sync::Arc::new,src/uservm/src/perf.rs,115,qualified_path,rust,production
std::sync,std::sync::Arc::new,src/uservm/src/perf.rs,116,qualified_path,rust,production
std::sync,std::sync::Arc::new,src/uservm/src/perf.rs,117,qualified_path,rust,production
std::sync,std::sync::Arc::new,src/uservm/src/perf.rs,118,qualified_path,rust,production
std::sync,std::sync::Arc::new,src/uservm/src/perf.rs,119,qualified_path,rust,production
std::sync,std::sync::Arc::new,src/uservm/src/perf.rs,120,qualified_path,rust,production
std::sync,std::sync::Arc::new,src/uservm/src/perf.rs,121,qualified_path,rust,production
std::sync,std::sync::Arc::new,src/uservm/src/perf.rs,122,qualified_path,rust,production
std::sync,std::sync::Arc::new,src/uservm/src/perf.rs,123,qualified_path,rust,production
std::sync,std::sync::Arc::new,src/uservm/src/perf.rs,124,qualified_path,rust,production
std::sync,std::sync::Arc::new,src/uservm/src/perf.rs,125,qualified_path,rust,production
std::sync,std::sync::Arc::new,src/uservm/src/perf.rs,126,qualified_path,rust,production
std::sync,std::sync::Arc::new,src/uservm/src/perf.rs,127,qualified_path,rust,production
std::sync,std::sync::Arc::new,src/uservm/src/perf.rs,128,qualified_path,rust,production
std::sync,std::sync::Arc::new,src/uservm/src/perf.rs,129,qualified_path,rust,production
std::sync,std::sync::Arc::new,src/uservm/src/perf.rs,130,qualified_path,rust,production
std::sync,std::sync::Arc::new,src/uservm/src/perf.rs,131,qualified_path,rust,production
std::sync,std::sync::Arc::new,src/uservm/src/perf.rs,132,qualified_path,rust,production
std::sync,std::sync::Arc::new,src/uservm/src/perf.rs,133,qualified_path,rust,production
std::sync,std::sync::Arc,src/uservm/src/standalone.rs,39,import,rust,production
std::sync,std::sync::Arc::new,src/uservm/src/standalone.rs,444,qualified_path,rust,production
std::sync,std::sync::Arc,src/uservm/src/vmm/microvm/emulator.rs,39,import,rust,production
std::sync,std::sync::Arc,src/uservm/src/vmm/microvm/gdb/event_loop.rs,44,import,rust,production
std::sync,std::sync::Arc,src/uservm/src/vmm/microvm/gdb/target.rs,55,import,rust,production
std::sync,std::sync::Arc,src/uservm/src/vmm/microvm/mod.rs,78,import,verus,production
std::sync,std::sync::Arc::new,src/uservm/src/vmm/microvm/mod.rs,202,qualified_path,verus,production
std::sync,std::sync::Arc,src/uservm/src/vmm/microvm/mod.rs,346,qualified_path,verus,production
std::sync,std::sync::Mutex,src/uservm/src/vmm/microvm/mod.rs,346,qualified_path,verus,production
std::sync,std::sync::Arc::new,src/uservm/src/vmm/microvm/mod.rs,500,qualified_path,verus,production
std::sync,std::sync::Arc::new,src/uservm/src/vmm/microvm/mod.rs,636,qualified_path,verus,production
std::sync,std::sync::Arc::new,src/uservm/src/vmm/microvm/mod.rs,639,qualified_path,verus,production
std::sync,std::sync::Arc::new,src/uservm/src/vmm/microvm/mod.rs,641,qualified_path,verus,production
std::sync,std::sync::Arc::new,src/uservm/src/vmm/microvm/mod.rs,653,qualified_path,verus,production
std::sync,std::sync::Arc,src/uservm/src/vmm/microvm/mod.rs,733,qualified_path,verus,production
std::sync,std::sync::Mutex,src/uservm/src/vmm/microvm/mod.rs,733,qualified_path,verus,production
std::sync,std::sync::Arc::new,src/uservm/src/vmm/microvm/mod.rs,865,qualified_path,verus,production
std::sync,std::sync::Arc,src/uservm/src/vmm/microvm/whp/console.rs,28,import,rust,production
std::sync,std::sync::Condvar,src/uservm/src/vmm/microvm/whp/console.rs,28,import,rust,production
std::sync,std::sync::Mutex,src/uservm/src/vmm/microvm/whp/console.rs,28,import,rust,production
std::sync,std::sync::MutexGuard,src/uservm/src/vmm/microvm/whp/console.rs,28,import,rust,production
std::sync,std::sync::Arc::new,src/uservm/src/vmm/microvm/whp/console.rs,152,qualified_path,rust,production
std::sync,std::sync::Mutex::new,src/uservm/src/vmm/microvm/whp/console.rs,153,qualified_path,rust,production
std::sync,std::sync::Condvar::new,src/uservm/src/vmm/microvm/whp/console.rs,161,qualified_path,rust,production
std::sync,std::sync::Condvar::new,src/uservm/src/vmm/microvm/whp/console.rs,162,qualified_path,rust,production
std::sync,std::sync::Arc,src/uservm/src/vmm/microvm/whp/console.rs,352,import,rust,production
std::sync,std::sync::Condvar,src/uservm/src/vmm/microvm/whp/console.rs,352,import,rust,production
std::sync,std::sync::Mutex,src/uservm/src/vmm/microvm/whp/console.rs,352,import,rust,production
std::sync,std::sync::MutexGuard,src/uservm/src/vmm/microvm/whp/console.rs,352,import,rust,production
std::sync,std::sync::Arc::new,src/uservm/src/vmm/microvm/whp/console.rs,385,qualified_path,rust,production
std::sync,std::sync::Mutex::new,src/uservm/src/vmm/microvm/whp/console.rs,386,qualified_path,rust,production
std::sync,std::sync::Condvar::new,src/uservm/src/vmm/microvm/whp/console.rs,387,qualified_path,rust,production
std::sync,std::sync::Arc::new,src/uservm/src/vmm/microvm/whp/console.rs,443,qualified_path,rust,production
std::sync,std::sync::Mutex::new,src/uservm/src/vmm/microvm/whp/console.rs,443,qualified_path,rust,production
std::sync,std::sync::Arc::new,src/uservm/src/vmm/microvm/whp/console.rs,488,qualified_path,rust,production
std::sync,std::sync::Mutex::new,src/uservm/src/vmm/microvm/whp/console.rs,488,qualified_path,rust,production
std::sync,std::sync::Arc::new,src/uservm/src/vmm/microvm/whp/console.rs,513,qualified_path,rust,production
std::sync,std::sync::Mutex::new,src/uservm/src/vmm/microvm/whp/console.rs,513,qualified_path,rust,production
std::sync,std::sync::Arc::new,src/uservm/src/vmm/microvm/whp/console.rs,532,qualified_path,rust,production
std::sync,std::sync::Mutex::new,src/uservm/src/vmm/microvm/whp/console.rs,532,qualified_path,rust,production
std::sync,std::sync::Arc::new,src/uservm/src/vmm/microvm/whp/console.rs,551,qualified_path,rust,production
std::sync,std::sync::Mutex::new,src/uservm/src/vmm/microvm/whp/console.rs,551,qualified_path,rust,production
std::sync,std::sync::Arc::new,src/uservm/src/vmm/microvm/whp/console.rs,575,qualified_path,rust,production
std::sync,std::sync::Mutex::new,src/uservm/src/vmm/microvm/whp/console.rs,575,qualified_path,rust,production
std::sync,std::sync::Arc,src/uservm/src/vmm/microvm/whp/mod.rs,64,import,rust,production
std::sync,std::sync::Arc::new,src/uservm/src/vmm/microvm/whp/mod.rs,249,qualified_path,rust,production
std::sync,std::sync::Arc::new,src/uservm/src/vmm/microvm/whp/mod.rs,250,qualified_path,rust,production
std::sync,std::sync::Mutex,src/uservm/src/vmm/microvm/whp/mod.rs,352,qualified_path,rust,production
std::sync,std::sync::Mutex,src/uservm/src/vmm/microvm/whp/mod.rs,371,qualified_path,rust,production
std::sync,std::sync::Arc::new,src/uservm/src/vmm/microvm/whp/mod.rs,496,qualified_path,rust,production
std::sync,std::sync::Arc::new,src/uservm/src/vmm/microvm/whp/mod.rs,687,qualified_path,rust,production
std::sync,std::sync::Mutex,src/uservm/src/vmm/microvm/whp/mod.rs,691,qualified_path,rust,production
std::sync,std::sync::Arc::new,src/uservm/src/vmm/microvm/whp/mod.rs,692,qualified_path,rust,production
std::sync,std::sync::Mutex::new,src/uservm/src/vmm/microvm/whp/mod.rs,692,qualified_path,rust,production
std::sync,std::sync::Arc::new,src/uservm/src/vmm/microvm/whp/mod.rs,693,qualified_path,rust,production
std::sync,std::sync::Arc::new,src/uservm/src/vmm/microvm/whp/mod.rs,694,qualified_path,rust,production
std::sync,std::sync::Arc::new,src/uservm/src/vmm/microvm/whp/mod.rs,697,qualified_path,rust,production
std::sync,std::sync::Arc::new,src/uservm/src/vmm/microvm/whp/mod.rs,710,qualified_path,rust,production
std::sync,std::sync::Arc::new,src/uservm/src/vmm/microvm/whp/mod.rs,711,qualified_path,rust,production
std::sync,std::sync::Arc::new,src/uservm/src/vmm/microvm/whp/mod.rs,720,qualified_path,rust,production
std::sync,std::sync::Arc::new,src/uservm/src/vmm/microvm/whp/mod.rs,721,qualified_path,rust,production
std::sync,std::sync::Arc::new,src/uservm/src/vmm/microvm/whp/mod.rs,801,qualified_path,rust,production
std::sync,std::sync::Arc::new,src/uservm/src/vmm/microvm/whp/mod.rs,802,qualified_path,rust,production
std::sync,std::sync::Arc,src/uservm/src/vmm/microvm/whp/timer.rs,12,import,rust,production
std::sync,std::sync::Condvar,src/uservm/src/vmm/microvm/whp/timer.rs,12,import,rust,production
std::sync,std::sync::Mutex,src/uservm/src/vmm/microvm/whp/timer.rs,12,import,rust,production
std::sync,std::sync::MutexGuard,src/uservm/src/vmm/microvm/whp/timer.rs,12,import,rust,production
std::sync,std::sync::WaitTimeoutResult,src/uservm/src/vmm/microvm/whp/timer.rs,12,import,rust,production
std::sync,std::sync::Arc::new,src/uservm/src/vmm/microvm/whp/timer.rs,86,qualified_path,rust,production
std::sync,std::sync::Condvar::new,src/uservm/src/vmm/microvm/whp/timer.rs,86,qualified_path,rust,production
std::sync,std::sync::Mutex::new,src/uservm/src/vmm/microvm/whp/timer.rs,86,qualified_path,rust,production
std::sync,std::sync::Arc,src/uservm/src/vmm/mod.rs,48,qualified_path,rust,production
std::sync,std::sync::Arc,src/utils/containerd-shim-nanvix-v1/src/main.rs,9,import,rust,production
std::sync,std::sync::Arc::new,src/utils/containerd-shim-nanvix-v1/src/main.rs,22,qualified_path,rust,production
std::sync,std::sync::Arc,src/utils/echo-client/src/main.rs,30,import,rust,production
std::sync,std::sync::Arc::new,src/utils/echo-client/src/main.rs,77,qualified_path,rust,production
std::sync,std::sync::Arc::new,src/utils/echo-client/src/main.rs,82,qualified_path,rust,production
std::sync,std::sync::Arc::new,src/utils/echo-client/src/main.rs,122,qualified_path,rust,production
std::sync,std::sync::Arc,src/utils/nanvix-test/src/executor/terminal.rs,30,import,verus,production
std::sync,std::sync::Arc::new,src/utils/nanvix-test/src/executor/terminal.rs,362,qualified_path,verus,production
std::sync,std::sync::Arc::clone,src/utils/nanvix-test/src/executor/terminal.rs,364,qualified_path,verus,production
std::sync,std::sync::Arc::new,src/utils/nanvix-test/src/executor/terminal.rs,376,qualified_path,verus,production
std::sync,std::sync::Arc::clone,src/utils/nanvix-test/src/executor/terminal.rs,378,qualified_path,verus,production
std::sync,std::sync::Arc::clone,src/utils/nanvix-test/src/executor/terminal.rs,399,qualified_path,verus,production
std::sync,std::sync::Arc::clone,src/utils/nanvix-test/src/executor/terminal.rs,417,qualified_path,verus,production
std::sync,std::sync::OnceLock,src/utils/nanvix-test/src/log_layout.rs,11,import,rust,production
std::sync,std::sync::OnceLock::new,src/utils/nanvix-test/src/log_layout.rs,64,qualified_path,rust,production
std::sync,std::sync::Arc,src/utils/nanvix-test/src/main.rs,81,import,rust,production
std::sync,std::sync::Arc::new,src/utils/nanvix-test/src/main.rs,142,qualified_path,rust,production
std::sync,std::sync::Arc::clone,src/utils/nanvix-test/src/main.rs,151,qualified_path,rust,production
std::sync,std::sync::Arc::clone,src/utils/nanvix-test/src/main.rs,195,qualified_path,rust,production
std::sync,std::sync::Mutex,src/utils/nanvix-test/src/warning.rs,9,import,rust,production
std::sync,std::sync::MutexGuard,src/utils/nanvix-test/src/warning.rs,9,import,rust,production
std::sync,std::sync::OnceLock,src/utils/nanvix-test/src/warning.rs,9,import,rust,production
std::sync,std::sync::OnceLock::new,src/utils/nanvix-test/src/warning.rs,28,qualified_path,rust,production
std::sync,std::sync::Mutex::new,src/utils/nanvix-test/src/warning.rs,44,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::AtomicUsize,src/uservm/src/counters.rs,8,import,rust,production
std::sync::atomic,std::sync::atomic::Ordering,src/uservm/src/counters.rs,8,import,rust,production
std::sync::atomic,std::sync::atomic::AtomicUsize::new,src/uservm/src/counters.rs,55,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::AtomicUsize::new,src/uservm/src/counters.rs,56,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::AtomicUsize::new,src/uservm/src/counters.rs,57,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::AtomicUsize::new,src/uservm/src/counters.rs,58,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::Ordering::SeqCst,src/uservm/src/counters.rs,69,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::Ordering::SeqCst,src/uservm/src/counters.rs,78,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::Ordering::SeqCst,src/uservm/src/counters.rs,88,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::Ordering::SeqCst,src/uservm/src/counters.rs,97,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::Ordering::SeqCst,src/uservm/src/counters.rs,107,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::Ordering::SeqCst,src/uservm/src/counters.rs,116,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::Ordering::SeqCst,src/uservm/src/counters.rs,126,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::Ordering::SeqCst,src/uservm/src/counters.rs,135,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::AtomicBool,src/uservm/src/lib.rs,349,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::AtomicBool::new,src/uservm/src/lib.rs,350,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::AtomicBool,src/uservm/src/lib.rs,906,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::Ordering::Release,src/uservm/src/lib.rs,936,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::Ordering::Release,src/uservm/src/lib.rs,1038,qualified_path,rust,production
std::sync::atomic,std::sync::atomic::AtomicUsize,src/uservm/src/memory_thread.rs,215,import,rust,production
std::sync::atomic,std::sync::atomic::Ordering,src/uservm/src/memory_thread.rs,215,import,rust,production
std::sync::atomic,std::sync::atomic::AtomicUsize::new,src/uservm/src/memory_thread.rs,280,qualified_path,rust,production
